32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.111,32.144,32.199,32.276,32.374,32.495,32.637,32.8,32.984,33.19,33.416,33.663,33.93,34.217,34.524,34.85,35.195,35.559,35.94,36.339,36.756,37.189,37.639,38.105,38.586,39.081,39.591,40.114,40.651,41.2,41.761,42.333,42.915,43.508,44.109,44.72,45.338,45.963,46.595,47.233,47.876,48.523,49.174,49.828,50.484,51.142,51.8,52.473,53.145,53.818,54.49,55.163,55.835,56.508,57.18,57.852,58.525,59.198,59.87,60.543,61.215,61.888,62.56,63.233,63.905,64.578,65.25,65.922,66.595,67.267,67.94,68.612,69.285,69.957,70.63,71.302,71.975,72.647,73.32,73.992,74.665,75.337,76.01,76.682,77.355,78.027,78.7,79.372,80.045,80.717,81.39,82.062,82.735,83.407,84.08,84.752,85.425,86.097,86.77,87.442,88.115,88.787,89.46,90.132,90.805,91.477,92.15,92.822,93.495,94.167,94.84,95.512,96.185,96.857,97.53,98.202,98.875,99.547,100.22,100.89,101.56,102.24,102.91,103.58,104.25,104.93,105.6,106.27,106.94,107.62,108.29,108.96,109.63,110.31,110.98,111.65,112.32,113,113.67,114.34,115.01,115.69,116.36,117.03,117.7,118.38,119.05,119.72,120.39,121.07,121.74,122.41,123.08,123.76,124.43,125.1,125.77,126.45,127.12,127.79,128.46,129.14
92.873,92.227,91.58,90.933,90.287,89.64,88.993,88.347,87.7,87.053,86.407,85.76,85.113,84.467,83.82,83.173,82.527,81.88,81.233,80.587,79.94,79.293,78.647,78,77.353,76.707,76.06,75.413,74.767,74.12,73.473,72.827,72.18,71.533,70.887,70.24,69.593,68.947,68.3,67.653,67.007,66.36,65.713,65.067,64.42,63.773,63.127,62.48,61.833,61.187,60.54,59.893,59.247,58.6,57.953,57.307,56.66,56.013,55.367,54.72,54.073,53.427,52.78,52.133,51.487,50.84,50.193,49.547,48.9,48.242,47.584,46.928,46.274,45.623,44.976,44.333,43.695,43.063,42.438,41.82,41.209,40.608,40.015,39.433,38.861,38.3,37.751,37.214,36.691,36.181,35.686,35.205,34.739,34.289,33.856,33.439,33.04,32.659,32.295,31.95,31.624,31.317,31.03,30.763,30.516,30.29,30.084,29.9,29.737,29.595,29.474,29.376,29.299,29.244,29.211,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2,29.2
